url,specifications,description,price,image_url,name
https://yumo.ca/collections/badminton-rackets/products/victor-thruster-k-ryuga-td-d-unstrung-badminton-racket-flame-red,"{""Color"": ""Flame Red"", ""Weight"": ""4U / G6"", ""Material"": ""High Resilience Modulus Graphite + 6.8 SHAFT""}","Product Specifications:
Color
Flame Red
Weight / Grip Size：
4U / G6
String tension LBS：
4U≦29 lbs(14kg)
Frame Material：
High Resilience Modulus Graphite + HARD CORED TECHNOLOGY
Shaft Material:
High Resilience Modulus Graphite + 6.8 SHAFT
Response:
Made in China
Product Technology:
Power BOX
The box-shaped design effectively increases the stability and anti-torque, can stand higher string tension.
Seven Six
The single-pass grommet hole construction creates less friction between strings, this effectively reduces tension loss, while extending string life.
Pyrofil
Pyrofil carbon fiber and its composites, are advanced high-performance materials from Japan.  The characteristic of high intensity bounds ultra-light offfers racket excellent shock-absorption and enhances control.
Hard Cored Technology
Inspired by military helicopter, multi-layered structure made by carbon fiber and composites, minimize material size, reinforce handling feel and performance at a critical standard.
Victor | Badminton | Racket | Thruster | Ryuga | TK Ryuga TD | TK-Ryuga-td | Flame Red |
TK-RYUGA TD D | TKRYUGATDD | TK-RYUGATD-D | TK-RYUGA TD/D
|  2021",74.99,http://yumo.ca/cdn/shop/files/Victor_TK-Ryuga-TD-D_Badminton_Racket_YumoProShop_1200x1200.png?v=1690499201,victor-thruster-k-ryuga-td-d-unstrung-badminton-racket-flame-red
https://yumo.ca/collections/badminton-rackets/products/li-ning-axforce-70-unstrung-badminton-racket-aypt047-4u,"{""Color"": ""Black, Silver"", ""Weight"": ""4U, 84 - 86 grams"", ""Balance"": ""302mm"", ""Shaft Flexibility"": ""Medium Flex"", ""Material"": ""Military Grade Carbon Fiber"", ""String Tension"": ""Vertical < 29 lbs lbs, Horizontal < 29 lbs""}","Li Ning Axforce 70 Unstrung Badminton Racket [AYPT047] 4U
Preorder only - handling 5-7 business days.
The AXFORCE badminton racket series boasts top-of-the-line Li-Ning technology. The rackets have a higher balance point making them head-heavy, and are combined with a slim 6.6 mm medium flex shaft. The AXEFORCE badminton racket series is further enhanced by applying numerous technologies, including Tec Tonic System, Wing Stabilizer, Stabilized Torsion Angle, UHB Shaft, TB Nano, Hot Melt, Cubic Locking and DF Shock Absorption System.
The Li-Ning AXFORCE badminton racket has an ultra-fast response time due to innovative FRTP engineering. This results in the racket reverting to its original shape by enhancing the shaft's flex point. It is also filled with high-tech materials that facilitate a significant shock reduction, creating a smooth and even attack on your opponent. A specially engineered head-heavy design helps to transfer the racket weight into your shots, making them much more lethal!
Specifications
COLOR: Black, Silver
MATERIAL: Military Grade Carbon Fiber
WEIGHT: 4U, 84 - 86 grams
GRIP SIZE: G5, Extra Small 3 1/8""/79.4mm
OVERALL LENGTH: 675mm
GRIP LENGTH: 200mm
BALANCE POINT: 302mm
FLEX: Medium Flex
TENSION: Vertical < 29 lbs lbs, Horizontal < 29 lbs
Made in China
*Color may be affected by monitor display
For express shipping, please contact Yumo Pro Shop at shop@yumo.ca or call us at
604-445-0825.
axforce 70 | lining | badminton racket | AYPT047 | 4UG5 | AYPT047-1 |
AYPT277-4",164.99,http://yumo.ca/cdn/shop/files/SHOPIFYProductImage-1-LiNingAxforce70-1_1200x1200.png?v=1731874191,li-ning-axforce-70-unstrung-badminton-racket-aypt047-4u
https://yumo.ca/collections/badminton-rackets/products/victor-drivex-10metallic-b-unstrung-badminton-racket-limoges-blue,"{""Weight"": ""3U / G54U / G5"", ""Color"": ""B (Limoges Blue)"", ""Material"": ""High Resilience Modulus Graphite + PYROFIL + 6.6 SHAFT METALLIC CARBON SHAFT""}","Product Specification
COLOR
B (Limoges Blue)
WEIGHT/GRIP SIZE
3U / G5
4U / G5
STRING TENSION LBS
3U:≦ 29 lbs(13Kg)
4U:≦ 28 lbs(12.5Kg)
FRAME MATERIAL
High Resilience Modulus Graphite + Nano Fortify TR＋ + HARD CORED TECHNOLOGY
SHAFT MATERIAL
High Resilience Modulus Graphite + PYROFIL + 6.6 SHAFT METALLIC CARBON SHAFT
RESPONSE
Made in Taiwan
Product Technology
Hard-Cored Technology
- Inspired by military helicopters, this is a multilayered structure made with carbon fibre, composites and minimal material size, reinforcing handling feel and performance at critical times.
PYROFIL
- carbon fibre and its composites, are advanced high-performance materials from Japan. The characteristic of high intensity bonds ultra-light offers racket excellent shock-absorption and enhances control.
FREE CORE -
Designed by computer simulation and aided with the adoption of injection moulding technique, this revolutionized handle style allows the shaft to move more freely, which can not only make swings smoother but also improve overall handling experience.
YANG HSUAN CHI, Racket R&D Department
DX-10METALLIC, VICTOR's latest flagship edition ALL-AROUND racket, not only preserves the power, speed, and exceptional controllability of the DX-9X series,
—
but also introduces the new material “METALLIC CARBON SHAFT” that takes its force transmission capability to a new level. Men’s single player Wang Tzu Wei along with several international top players, have all chosen DX-10METALLIC as their preferred match racket.
The Metallic Carbon Shaft of DX-10METALLIC is built upon the FREE CORE technology while incorporating an innovative combination of carbon fiber and metal materials. FREE CORE technology enables seamless and unrestricted swings, while the Metallic Carbon Shaft provides an unparalleled handling feel. The combination not only enhances elasticity and speed, but also enables unrivaled maneuverability and precise directional control. This optimization maximizes the force transmission capability of the DX-10METALLIC, imbuing each shot with explosive power and higher level of aggression.
DX-10METALLIC boasts a captivating design featuring a combination of Limoges blue and vibrant orange, accentuated by touches of gold, silver, and purple. The frame is decorated with exquisitely designed METALLIC lettering, delivering a powerful visual impact. Additionally, the end of the shaft retains the original appearance of the Metallic Carbon Shaft, serving as a distinctive highlight of DX-10METALLIC.
""The Metallic Carbon Shaft of the DX-10METALLIC offers a unique handling feel. It enhances shot speed with incredible elasticity, enabling me to achieve precise control and exert force more directly,"" said Wang Tzu Wei. With improved elasticity, precision, and aggression, DX-10METALLIC ensures accurate feedback for flat shots, push shots, and flick shots. Furthermore, it offers exceptional stability and precision during continuous attacks. Whether you seek powerful smashes or skillful drop shots, the innovative combination of the carbon metallic shaft and FREE CORE in the DX-10METALLIC makes it your ultimate weapon on the court!
DriveX | drivex10  | victor | racket | racquet | 勝利 | 威克多 | DriveX 馭 | intermediate | advanced | dx-10metallic | dx10metallic",187.49,http://yumo.ca/cdn/shop/files/Victor_DX-10METALLIC-B_Badminton_Racket_YumoProShop_1200x1200.jpg?v=1690236495,victor-drivex-10metallic-b-unstrung-badminton-racket-limoges-blue
https://yumo.ca/collections/badminton-rackets/products/victor-auraspeed-ars-ljh-s-unstrung-badminton-racket,"{""Color"": ""S (Bright Silver)"", ""Weight"": ""4U / G6"", ""Material"": ""High Resilience Modulus Graphite + 6.8 SHAFT""}","A signature racket designed by world champion Li JunHui features FREE CORE and ARS frame technologies. This racket allows for extended angle on drive-drop shots, resulting in exceptional power and speed. It is a top choice for speed-oriented players who excel in fast-paced games.
Product Specification:
Color
S (Bright Silver)
Weight / Grip Size
4U / G6
String tension LBS
4U≦29 lbs(13kg)
Frame Material
High Resilience Modulus Graphite + HARD CORED TECHNOLOGY
Shaft Material
High Resilience Modulus Graphite + 6.8 SHAFT
Response
Made in China
Product Details
Product Technology
Hard Cored Technology
Inspired by military helicopter, multi-layered structure made by carbon fiber and composites, minimize material size, reinforce handling feel and performance at a critical standard.
Ultra Thin Frame
A design breakthrough—ULTRA-THIN FRAME is 7% thinner than the frame of traditional rackets, helping improve the player’s swing speed while maintaining the stiffness and anti-torsion performance of the frame.
FREE CORE
Designed by computer simulation and aided with the adoption of injection moulding technique, this revolutionized handle style allows the shaft to move more freely, which can not only make swings smoother but also improve overall handling experience.
ARS-LJH | ARSLJH | auraspeed ARS-LJH |
auraspeed
ARS LJH
| aura speed ARS-LJH | ARS-LJH/S",164.99,http://yumo.ca/cdn/shop/files/Victor_ARS-LJH-S_Badminton_Racket_YumoProShop_1200x1200.jpg?v=1687899526,victor-auraspeed-ars-ljh-s-unstrung-badminton-racket
https://yumo.ca/collections/badminton-rackets/products/victor-auraspeed-33h-c-unstrung-badminton-racket-moonlessnight,"{""Color"": ""C (Moonless Night)"", ""Weight"": ""3U / G54U / G6"", ""Material"": ""High Resilience Graphite + Nano Resin + 6.8 SHAFT""}","Victor Auraspeed 33H C Un-strung Badminton Racket [Moonless Night]
Product Specification:
Color:
C (Moonless Night)
Weight / Grip Size
3U / G5
4U / G6
String tension LBS
3U≦32 lbs(14.5kg)
4U≦31 lbs(14kg)
Frame Material
High Resilience Graphite + HARD CORED TECHNOLOGY + Nano Resin + Fiber Reinforced System
Shaft Material
High Resilience Graphite + Nano Resin + 6.8 SHAFT
Response
Made in China
Product Technologies
NANO TEC:
The NANO TEC technology works by evenly distributing nano-sized particles in the vacant space between carbon fiber bundles, this highly increases the overall stiffness of the carbon composite fibers, and reduces the distortion of the frame.
Hard Cored Technology
Inspired by military helicopter, multi-layered structure made by carbon fiber and composites, minimize material size, reinforce handling feel and performance at a critical standard.
Auraspeed 33H C | Auraspeed | auraspeed33HC | auraspeed33h c| ars-33h c | ars33hc   | badminton racket | 勝利 | 突擊 | Victor | 2023",119.99,http://yumo.ca/cdn/shop/files/Victor_ARS33HC_Badminton_Racket_YumoProShop_1200x1200.jpg?v=1686099491,victor-auraspeed-33h-c-unstrung-badminton-racket-moonlessnight
https://yumo.ca/collections/badminton-rackets/products/victor-thruster-15ii-h-unstrung-badminton-racquet-gray-tk-15ii-h,"{""Color"": ""H (Dark Gray)"", ""Weight"": ""4U / G65U / G6"", ""Material"": ""High Resilience Graphite + Nano Resin + 6.8 SHAFT""}","Product Specification:
Color:
H (Dark Gray)
Weight / Grip Size
4U / G6
5U / G6
String tension LBS
4U ≦27 lbs (12kg)
5U ≦25 lbs (11kg)
Frame Material
High Resilience Graphite + HARD CORED TECHNOLOGY
Shaft Material
High Resilience Graphite + Nano Resin + 6.8 SHAFT
Response
Made in China
Product Technologies:
POWER BOX:
The box-shaped design effectively increases the stability and anti-torque, can stand higher string tension.
NANO TEC:
The NANO TEC technology works by evenly distributing nano-sized particles in the vacant space between carbon fiber bundles, this highly increases the overall stiffness of the carbon composite fibers, and reduces the distortion of the frame.
FREE CORE
Designed by computer simulation and aided with the adoption of injection moulding technique, this revolutionized handle style allows the shaft to move more freely, which can not only make swings smoother but also improve overall handling experience.
Hard Cored Technology
Inspired by military helicopter, multi-layered structure made by carbon fiber and composites, minimize material size, reinforce handling feel and performance at a critical standard.
Thruster K | racket | power | smash | beginner | tk15II
| badminton racket | 勝利 | 突擊 | Victor | Intermediate | tk15iiH | tk-15II-H | tk 15 II H | tk 15ii | tk-15II-H | 2023",104.99,http://yumo.ca/cdn/shop/files/Victor_TK15II-H_Badminton_Racket_YumoProShop_1200x1200.jpg?v=1686098414,victor-thruster-15ii-h-unstrung-badminton-racquet-gray-tk-15ii-h
https://yumo.ca/collections/badminton-rackets/products/victor-crown-collection-pro-unstrung-racket-box-set-white,"{""Price"": ""17"", ""Color"": ""White"", ""Weight"": ""4U/G5"", ""Material"": ""High Resilience Graphite + Nano Resin + 6.6 SHAFT""}","Victor Crown Collection Pro Unstrung Racket Box Set [White]
Gift Box includes:
Racket (CC PRO) x 1
Racket Bag (AC023) x 1
Wrist band (SP-CCPRO) x 1
Grip (GR233-3) x 1
String (VS-600) x 1
If you want to have the included strings strung on this racket, labor fee of $17 will apply.
Product Specification:
Color:
White
Weight / Grip Size
4U/G5
String tension LBS
4U≦27 lbs(12kg)
Frame Material
High Resilience Graphite + Nano Resin
Shaft Material
High Resilience Graphite + Nano Resin + 6.6 SHAFT
Response
Product Technologies:
POWER BOX:
The box-shaped design effectively increases the stability and anti-torque, can stand higher string tension.
NANO TEC:
The NANO TEC technology works by evenly distributing nano-sized particles in the vacant space between carbon fiber bundles, this highly increases the overall stiffness of the carbon composite fibers, and reduces the distortion of the frame.
SEVEN SIX:
The single-pass grommet hole construction creates less friction between strings, this effectively reduces tension loss, while extending string life.
Thruster K | racket | power | smash
| badminton racket | 勝利 | 突擊 | Victor | WHT Intermediate | CC-PRO-A | CCPROA | CC PRO A |
ltd edition | limited edition | crown collection |
Tai Tzu Ying | box set | gift box  | CC-PRO-GB-A | CC PRO GB/A",108.74,http://yumo.ca/cdn/shop/files/Victor_CC-PRO-A_white_badminton_racket_YumoProShop_set_1200x1200.png?v=1730334030,victor-crown-collection-pro-unstrung-racket-box-set-white
https://yumo.ca/collections/badminton-rackets/products/li-ning-bladex-900-sun-max-un-strung-badminton-racket-3u-black-gold-orange-aypt021-1,"{""Color"": ""Gold, Black, Orange"", ""Weight"": ""3U, 87 - 89 grams"", ""Balance"": ""293mm"", ""Shaft Flexibility"": ""Stiff"", ""Material"": ""Military Grade Carbon Fiber"", ""String Tension"": ""Vertical < 31 lbs, Horizontal < 31 lbs""}","Li Ning Bladex 900 Sun Max Un-strung 3U [Black/Gold/Orange] AYPT021
The BLADEX  Sun Max series racket is head-light and includes Li-Ning swing weight technology, which facilitates a smooth weight transfer of the racket into your shots, making them more offensive and lethal. The racket features a 6.8mm stiff flex shaft. It is offered in various weight categories and boasts maximum string tension of up to 31Lbs.
The BLADEX badminton racket is devised to enhance rebound performance. In order to achieve this, a high modulus and highly elastic carbon fibre have been devised with the amalgamation of the Li-Ning Accele Tech platform. It is also filled with high-tech lightweight shock absorption materials that soften the racket feel and help you triumph over your opponent. The racket performance is further enhanced using Accele Tech, Resile Shaft, & HDF Shock Absorption technology.
BADMINTON RACKET SPECIFICATIONS:
COLOR: Gold, Black, Orange
MATERIAL: Military Grade Carbon Fiber
WEIGHT: 3U, 87 - 89 grams
GRIP SIZE: G5, Extra Small 3 1/8""/79.4mm
OVERALL LENGTH: 675mm
GRIP LENGTH: 210mm
BALANCE POINT: 293mm
FLEX: Stiff
TENSION: Vertical < 31 lbs, Horizontal < 31 lbs
Made in China
Bladex 900 Sun Max | lining | li-ning | badminton | racket | 2023",179.99,http://yumo.ca/cdn/shop/files/LiNing_Bladex900SunMax_Badminton_Racket_YumoProShop_1200x1200.jpg?v=1766442416,li-ning-bladex-900-sun-max-un-strung-badminton-racket-3u-black-gold-orange-aypt021-1
https://yumo.ca/collections/badminton-rackets/products/li-ning-bladex-900-moon-max-un-strung-badminton-racket-4u-blue-black-aypt027-1,"{""Color"": ""Blue, Black, Red"", ""Weight"": ""4U, 84 - 86 grams"", ""Balance"": ""293mm"", ""Shaft Flexibility"": ""Stiff"", ""Material"": ""Military Grade Carbon Fiber"", ""String Tension"": ""Vertical < 31 lbs, Horizontal < 31 lbs""}","Li Ning Bladex 900 Moon Max Un-strung 4U [Blue/Black] AYPT327-4
The BLADEX  Moon Max series racket is head-light and includes Li-Ning swing weight technology, which facilitates a smooth weight transfer of the racket into your shots, making them more offensive and lethal. The racket features a 6.8mm stiff flex shaft. It is offered in various weight categories and boasts maximum string tension of up to 31Lbs.
The BLADEX badminton racket is devised to enhance rebound performance. In order to achieve this, a high modulus and highly elastic carbon fibre have been devised with the amalgamation of the Li-Ning Accele Tech platform. It is also filled with high-tech lightweight shock absorption materials that soften the racket feel and help you triumph over your opponent. The racket performance is further enhanced using Accele Tech, Resile Shaft, & HDF Shock Absorption technology.
BADMINTON RACKET SPECIFICATIONS:
COLOR: Blue, Black, Red
MATERIAL: Military Grade Carbon Fiber
WEIGHT: 4U, 84 - 86 grams
GRIP SIZE: G6
OVERALL LENGTH: 675mm
GRIP LENGTH: 210mm
BALANCE POINT: 293mm
FLEX: Stiff
TENSION: Vertical < 31 lbs, Horizontal < 31 lbs
Made in China
Bladex 900 Moon Max | lining | li-ning | badminton | racket | 2023",179.99,http://yumo.ca/cdn/shop/files/LiNing_Bladex900MoonMax_Badminton_Racket_YumoProShop_1200x1200.jpg?v=1766442222,li-ning-bladex-900-moon-max-un-strung-badminton-racket-4u-blue-black-aypt027-1
https://yumo.ca/collections/badminton-rackets/products/li-ning-bladex-900-moon-max-un-strung-badminton-racket-3u-blue-black,"{""Color"": ""Blue, Black"", ""Weight"": ""3U, 87 - 89 grams"", ""Balance"": ""293mm"", ""Shaft Flexibility"": ""Stiff"", ""Material"": ""Military Grade Carbon Fiber"", ""String Tension"": ""Vertical < 31 lbs, Horizontal < 31 lbs""}","Li Ning Bladex 900 Moon Max Un-strung 3U [Blue/Black]
The BLADEX  Moon Max series racket is head-light and includes Li-Ning swing weight technology, which facilitates a smooth weight transfer of the racket into your shots, making them more offensive and lethal. The racket features a 6.8mm stiff flex shaft. It is offered in various weight categories and boasts maximum string tension of up to 31Lbs.
The BLADEX badminton racket is devised to enhance rebound performance. In order to achieve this, a high modulus and highly elastic carbon fibre have been devised with the amalgamation of the Li-Ning Accele Tech platform. It is also filled with high-tech lightweight shock absorption materials that soften the racket feel and help you triumph over your opponent. The racket performance is further enhanced using Accele Tech, Resile Shaft, & HDF Shock Absorption technology.
BADMINTON RACKET SPECIFICATIONS:
COLOR: Blue, Black
MATERIAL: Military Grade Carbon Fiber
WEIGHT: 3U, 87 - 89 grams
GRIP SIZE: G5, Extra Small 3 1/8""/79.4mm
OVERALL LENGTH: 675mm
GRIP LENGTH: 210mm
BALANCE POINT: 293mm
FLEX: Stiff
TENSION: Vertical < 31 lbs, Horizontal < 31 lbs
Made in China
Bladex 900 Moon Max | lining | li-ning | badminton | racket | 2023 I AYPT327-3",179.99,http://yumo.ca/cdn/shop/files/LiNing_Bladex900MoonMax_Badminton_Racket_YumoProShop_1200x1200.jpg?v=1766442222,li-ning-bladex-900-moon-max-un-strung-badminton-racket-3u-blue-black
https://yumo.ca/collections/badminton-rackets/products/li-ning-halbertec-8000-unstrung-badminton-racket-aypt015-1-4u,"{""Color"": ""Green, Pink"", ""Weight"": ""4U, 80 - 84 grams"", ""Balance"": ""301mm"", ""Shaft Flexibility"": ""Hard"", ""Material"": ""Military Grade Carbon Fiber"", ""String Tension"": ""Vertical < 30 lbs, Horizontal < 30 lbs""}","The HALBERTEC is the newest series from the Li Ning badminton racket line. The Halbertec 8000 is endorsed by Fu Haifeng. The Halbertec 8000 is inspired by the Chinese ancient weapon halberd and Tai Chi.  Li Ning built this racket with a balanced design for defence and offence and shuttle control on badminton court combined with contrasting pink and green colours for sleek look. There are 3U and 4U editon to suit your needs
Specifications
COLOR: Green, Pink
MATERIAL: Military Grade Carbon Fiber
WEIGHT: 4U, 80 - 84 grams
GRIP SIZE: G5, Extra Small 3 1/8""/79.4mm
OVERALL LENGTH: 675mm
GRIP LENGTH: 215mm
BALANCE POINT: 301mm
FLEX: Hard
TENSION: Vertical < 30 lbs, Horizontal < 30 lbs
Made in China
*Color may be affected by monitor display
For express shipping, please contact Yumo Pro Shop at shop@yumo.ca or call us at
604-445-0825.
Li-ning | lining | badminton racket | AYPT015-1 | AYPT015 | 4UG5
| 2023 | AYPT015-1 | AYPT369 | AYPT369-4",217.49,http://yumo.ca/cdn/shop/files/SHOPIFY_P.I.-2-Li_Ning_Halbertec_8000_-_2_1200x1200.png?v=1731883338,li-ning-halbertec-8000-unstrung-badminton-racket-aypt015-1-4u
https://yumo.ca/collections/badminton-rackets/products/li-ning-halbertec-8000-unstrung-badminton-racket-aypt013-1-3u,"{""Color"": ""Green, Pink"", ""Weight"": ""3U, 87 - 89 grams"", ""Balance"": ""301mm"", ""Shaft Flexibility"": ""Hard"", ""Material"": ""Military Grade Carbon Fiber"", ""String Tension"": ""Vertical < 30 lbs, Horizontal < 30 lbs""}","Li Ning HALBERTEC 8000 Unstrung Badminton Racket [AYPT369-3] 3U
The HALBERTEC is the newest series from the Li Ning badminton racket line. The Halbertec 8000 is endorsed by Fu Haifeng. The Halbertec 8000 is inspired by the Chinese ancient weapon halberd and Tai Chi.  Li Ning built this racket with a balanced design for defence and offence and shuttle control on badminton court combined with contrasting pink and green colours for sleek look. There are 3U and 4U editon to suit your needs
Specifications
COLOR: Green, Pink
MATERIAL: Military Grade Carbon Fiber
WEIGHT: 3U, 87 - 89 grams
GRIP SIZE: G5, Extra Small 3 1/8""/79.4mm
OVERALL LENGTH: 675mm
GRIP LENGTH: 215mm
BALANCE POINT: 301mm
FLEX: Hard
TENSION: Vertical < 30 lbs, Horizontal < 30 lbs
Made in China
*Color may be affected by monitor display
For express shipping, please contact Yumo Pro Shop at shop@yumo.ca or call us at
604-445-0825.
Li-ning | lining | badminton racket | AYPT013-1 | AYPT013 | 3UG5
| 2023 |
AYPT369-3",217.49,http://yumo.ca/cdn/shop/files/SHOPIFY_P.I.-2-Li_Ning_Halbertec_8000_-_2_1200x1200.png?v=1731883338,li-ning-halbertec-8000-unstrung-badminton-racket-aypt013-1-3u
https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-70-unstrung-badminton-racket-sax,"{""Shaft Flexibility"": ""Hi-Flex"", ""Weight"": ""4U (Avg. 83g) G5"", ""Color"": ""Saxe""}","Yonex Astrox 70 Unstrung Badminton Racket [Sax]
- Effortless shuttle flight with easy swing and power
- Head heavy racquets, seeking steep smashes
Product Specifications:
Flex
Hi-Flex
Frame
HM Graphite / VDM / Tungsten
Shaft
HM Graphite / Namd
Joint
NEW Built-in T-Joint
Length
10 mm longer
Weight / Grip
4U (Avg. 83g) G5
Stringing Advice
4U 18-26lbs
Color(s)
Saxe
Item Code
AX70
Made in Japan
*Replacement model for Astrox 66
Product Technology:
Revolutionary Graphite
A world-first, new dimension graphite material, Namd, greatly improves the adhesion of the graphite fibers and resin by attaching nanomaterial directly to the graphite fiber.In high performance racquets, it is common to combine nanomaterials with resin that connects graphite fibers, but in Namd, nanomaterials are directly adhered to the graphite fibers and resin is greatly increased. This major improvement produces a shaft that flexes and stores energy, delivering explosive force on impact with the shuttle.
AERO+BOX Frame
Combines solid hitting feel and quick swing.
Enlarged Sweet Spot
ISOMETRIC
TM
technology continues to help the world’s greatest players achieve global success.
Developed over 30 years ago, the ISOMETRIC
TM
design increases the sweet spot by 7%*. Compared to a conventional round frame, a square-shaped ISOMETRIC
TM
racquet generates a larger sweet spot by optimizing the intersection of the main and cross strings.
ISOMETRIC
TM
delivers greater control without sacrificing power. ISOMETRIC
TM
is a Trademark of Yonex CO., LTD.
*Tested by Yonex
Counterbalanced Weight Distribution
By applying the counterbalance theory, weight is distributed throughout the grip end, frame top and the joint for maximum control. The transition to the next shot can be performed smoothly, with rapid succession.
Solid Feel Core
Cuts Vibration
The built-in solid feel core cuts harmful miscellaneous vibration at impact. Solid feel core is carried in all racquets manufactured in Japan.
Super Slim Shaft
Reduced Air Resistance
The slimmest racquet ever produced by YONEX vastly reduces air resistance whilst providing maximum feel.
Increased Control
The new shape allows the shaft to flex, which ensures the maximum effect of “Namd[1](more flex and faster kick-back graphite material)” and stabilizes the racquet face by preventing the shaft twisting, increasing control
Vibration Dampening Mesh, VDM, is a stretchy mesh material rolled with the carbon to reduce unwanted vibrations.
This racket comes unstrung, Please choose add on strings if needed. Thank you
2023 | astrox | intermediate | advanced | new | badminton | racket | racquet | astrox70 | ax70 | astrox 70 | AX70YX | AX70F
Save
Save
Save
Save",179.99,http://yumo.ca/cdn/shop/files/Yonex_Astrox70_Sax_Badminton_Racket_YumoProShop_1200x1200.jpg?v=1683917186,yonex-astrox-70-unstrung-badminton-racket-sax
https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-70-unstrung-badminton-racket-coral-pink,"{""Shaft Flexibility"": ""Hi-Flex"", ""Weight"": ""4U (Avg. 83g) G5"", ""Color"": ""Coral Pink""}","Yonex Nanoflare 70 Unstrung Badminton Racket [Coral Pink]
- Effortless shuttle flight with easy swing and power
- Head light racquets, seeking high, long clears
Product Specifications:
Flex
Hi-Flex
Frame
HM Graphite / M40X / SUPER HMG / VDM
Shaft
HM Graphite
Joint
NEW Built-in T-Joint
Length
10 mm longer
Weight / Grip
4U (Avg. 83g) G5
Stringing Advice
4U 18-26lbs
Color(s)
Coral Pink
Made In
Japan
Item Code
NF-70
*Replacement model for Nanoflare 600
Product Technology:
AERO+BOX Frame
Combines solid hitting feel and quick swing.
Enlarged Sweet Spot
ISOMETRIC
TM
technology continues to help the world’s greatest players achieve global success.
Developed over 30 years ago, the ISOMETRIC
TM
design increases the sweet spot by 7%*. Compared to a conventional round frame, a square-shaped ISOMETRIC
TM
racquet generates a larger sweet spot by optimizing the intersection of the main and cross strings.
ISOMETRIC
TM
delivers greater control without sacrificing power. ISOMETRIC
TM
is a Trademark of Yonex CO., LTD.
*Tested by Yonex
A next-generation highly strong, yet elastic carbon fiber developed by Toray Industries, Inc.
Solid Feel Core
Cuts Vibration
The built-in solid feel core cuts harmful miscellaneous vibration at impact. Solid feel core is carried in all racquets manufactured in Japan.
Max Acceleration
The revolutionary new graphite material TORAYCAR M40X and SUPER HMG provide unrivalled power and stability for maximum shuttle acceleration.
Reduced Air Resistance
The slimmest racquet ever produced by YONEX vastly reduces air resistance whilst providing maximum feel.
Increased Control
The new shape allows the shaft to flex, which ensures the maximum effect of “Namd[1](more flex and faster kick-back graphite material)” and stabilizes the racquet face by preventing the shaft twisting, increasing control
EX-HMG
Provides sharper power for all your shots.
Vibration Dampening Mesh, VDM, is a stretchy mesh material rolled with the carbon to reduce unwanted vibrations.
This racket comes unstrung, Please choose add on strings if needed. Thank you
nf70 | nano flare | NANOFLARE | yonex | nanoflare70 |
Nanoflare | nanoflare 70 | badminton racket  | 尤尼克斯 | nf-70 | 2023 | NF-70YX | NF70F",179.99,http://yumo.ca/cdn/shop/files/Yonex_Nanoflare70_Coral_Pink_Badminton_Racket_YumoProShop_1200x1200.jpg?v=1683916106,yonex-nanoflare-70-unstrung-badminton-racket-coral-pink
